feedstock_codes,citation,url,doi,year,peer_reviewed,needs_url,suspect_doi_reuse,source_ids
FORSU,Enhancement of biogas production from organic fraction of municipal solid waste using hydrothermal pretreatment,https://doi.org/10.1016/j.biteb.2019.100350,10.1016/j.biteb.2019.100350,2019,True,False,False,307
FORSU,Enhancement of biogas production from organic fraction of municipal solid waste using acid pretreatment,https://doi.org/10.1007/s42452-020-03213-z,10.1007/s42452-020-03213-z,2020,True,False,False,308
FORSU,Improving single- and two-stage anaerobic digestion of source separated organics by hydrothermal pretreatment,https://doi.org/10.1016/j.biortech.2018.11.087,10.1016/j.biortech.2018.11.087,2019,True,False,False,309
FORSU,Biochemical methane potential and biodegradability of complex organic substrates,https://doi.org/10.1016/j.biortech.2010.10.035,10.1016/j.biortech.2010.10.035,2011,True,False,False,310
FORSU,Anaerobic co-digestion of organic fraction of municipal solid waste (OFMSW): Progress and challenges,https://doi.org/10.1016/j.rser.2018.05.051,10.1016/j.rser.2018.05.051,2018,True,False,False,311
FORSU,Evaluation of Biochemical Methane Potential and Kinetics of Organic Waste Streams for Enhanced Biogas Production,https://doi.org/10.3390/agronomy14112546,10.3390/agronomy14112546,2024,True,False,False,312
FORSU,Assessment of the resource associated with biomethane from food waste,https://doi.org/10.1016/j.apenergy.2012.11.017,10.1016/j.apenergy.2012.11.017,2013,True,False,False,313
FORSU,Energia de Biogás da Digestão Anaeróbia de Resíduos Sólidos Orgânicos e de Aterros Sanitários,,,2016,False,True,False,314
FORSU,Metanização de RSU - Túneis de Metanização de Batelada Sequenciais,,,2016,False,True,False,315
GORDURA,Effect of lipid accumulation on the process performance,https://doi.org/10.1016/j.wasman.2012.02.020,10.1016/j.wasman.2012.02.020,,True,False,False,8
GORDURA,Codigestão anaeróbia dos dejetos de bovinos leiteiros e óleo de descarte,https://www.scielo.br/j/eagri/a/NjxFyrpbMtmRwBGDBYqLvfr/?lang=pt&format=pdf,10.1016/j.rser.2021.111472,2016,True,False,False,77
GORDURA,Considerações técnicas sobre o uso de carcaças de animais mortos não abatidos em processos de digestão anaeróbia,https://www.infoteca.cnptia.embrapa.br/infoteca/handle/doc/1130673,,2020,False,False,False,78
GORDURA,Waste lipids to energy: LCFA optimization,https://pmc.ncbi.nlm.nih.gov/articles/PMC3815362/,10.1111/j.1751-7915.2009.00100.x,2009,True,False,False,370
GORDURA,Anaerobic co-digestion with glycerin,https://doi.org/10.1371/journal.pone.0153139,10.1371/journal.pone.0153139,2016,True,False,False,371
GORDURA,Slaughterhouse fatty waste saponification,ScienceDirect,10.1016/j.biortech.2009.12.040,2010,True,False,False,372
GORDURA,Methane potential of sterilized solid slaughterhouse wastes,https://www.sciencedirect.com/science/article/abs/pii/S0960852412006438,10.1016/j.biortech.2012.04.038,2012,True,False,False,373
GORDURA,Anaerobic digestion of fat-rich wastes: Challenges and strategies,https://doi.org/10.1016/j.chemosphere.2019.07.037,10.1016/j.chemosphere.2019.07.037,2019,True,False,False,391
GORDURA,Methane potential of poultry slaughterhouse wastes,https://doi.org/10.1016/j.biortech.2008.02.037,10.1016/j.biortech.2008.02.037,2009,True,False,False,392
GORDURA|LEVEDURA,"Digestão Anaeróbia – Co-digestão de óleos, gorduras e lactosoro",https://sigarra.up.pt/faup/en/pub_geral.show_file?pi_doc_id=275377,10.1590/S0103-84782004000600033,2014,True,False,True,76;81
GORDURA|SANGUE,AD of slaughterhouse by-products (blood),https://orbit.dtu.dk/en/publications/anaerobic-digestion-of-slaughterhouse-by-products,10.1016/j.biombioe.2009.03.004,2009,True,False,True,366;369
LEVEDURA,Análise do Potencial de Geração de Biogás de Levedura Residual da Cerveja,https://bdta.abcd.usp.br/directbitstream/f20604cf-5828-42fe-bab7-b265f21b9252/,10.1590/1809-4430-Eng.Agric.v32n6p1274-1281/2012,2023,True,False,False,79
LEVEDURA,Potencial de produção de biogás da levedura residual do processo cervejeiro,https://repositorio.usp.br/,,2020,True,False,False,80
LEVEDURA,Evaluating biochemical methane production from brewer's spent yeast,https://pubmed.ncbi.nlm.nih.gov/27276935/,10.1007/s10295-016-1792-0,2016,True,False,False,346
LEVEDURA,Biochemical methane potential of brewery by-products,https://link.springer.com/article/10.1007/s10098-017-1482-2,10.1007/s10098-017-1482-2,2018,True,False,False,347
LEVEDURA,Anaerobic co-digestion of excess brewery yeast,https://www.sciencedirect.com/science/article/abs/pii/S0960852412012436,10.1016/j.biortech.2012.08.064,2012,True,False,False,348
LEVEDURA,Biogas production from brewer's yeast using ASBR,https://pmc.ncbi.nlm.nih.gov/articles/PMC5569344/,10.17113/ftb.55.02.17.5080,2017,True,False,False,349
LEVEDURA,Influence of a Conductive Material and Different Anaerobic Inocula on Biochemical Methane Potential of Substrates from Alcoholic Beverage Production,https://link.springer.com/article/10.1007/s12649-019-00834-3,10.1007/s12649-019-00834-3,2020,True,False,False,350
LODO_PRIMARIO,Avaliação de Lodo Anaeróbio e Dejeto Bovino como Inóculo,https://repositorio.ufmg.br/server/api/core/bitstreams/5959e9b0-8604-4c5f-a2a5-53bbb4bec4d6/content,,2011,True,False,False,62
LODO_PRIMARIO,Determinação do Potencial Bioquímico de Metano de Lodo,https://www.ibeas.org.br/conresol/conresol2024/IV-005.pdf,,2024,True,False,False,63
LODO_PRIMARIO,Caracterização de Lodo de Esgoto,https://rima.ufrrj.br/jspui/bitstream/20.500.14407/23290/1/2020%20-%20Camila%20Ferreira%20Matos.pdf,10.1016/j.biortech.2017.03.025,2011,True,False,False,64
LODO_PRIMARIO,Biochemical methane potential (BMP) of food waste and primary sludge: Influence of inoculum pre-incubation and inoculum source,https://doi.org/10.1016/j.biortech.2012.01.025,10.1016/j.biortech.2012.01.025,2012,True,False,False,316;259
LODO_PRIMARIO,Enhanced Mesophilic Anaerobic Digestion of Primary Sewage Sludge,https://doi.org/10.3390/w13030348,10.3390/w13030348,2021,True,False,False,317
LODO_PRIMARIO,Characteristics of Biogas Production and Synergistic Effect of Primary Sludge and Food Waste Co-Digestion,https://doi.org/10.3390/su15108295,10.3390/su15108295,2023,True,False,False,318
LODO_PRIMARIO,Algaculture integration in conventional wastewater treatment plants: Anaerobic digestion comparison of primary and secondary sludge with microalgae biomass,https://doi.org/10.1016/j.biortech.2014.08.092,10.1016/j.biortech.2014.08.092,2014,True,False,False,320
LODO_PRIMARIO,Synergistic effect from anaerobic co-digestion of sewage sludge and organic wastes,https://doi.org/10.1016/j.ibiod.2017.05.006,10.1016/j.ibiod.2017.05.006,2017,True,False,False,321
LODO_PRIMARIO,Oxidation reduction potential as a parameter to regulate micro-oxygen injection into anaerobic digester for reducing hydrogen sulphide concentration in biogas,https://doi.org/10.1016/j.biortech.2014.09.052,10.1016/j.biortech.2014.09.052,2014,True,False,False,322
LODO_PRIMARIO,Defining the biomethane potential (BMP) of solid organic wastes and energy crops: A proposed protocol for batch assays,https://doi.org/10.2166/wst.2009.040,10.2166/wst.2009.040,2009,True,False,False,323
LODO_PRIMARIO,Urban sewage scum and primary sludge as profitable sources of biodiesel: Lipid extraction and quality of lipid-extracted sludges,https://doi.org/10.1016/j.biteb.2019.100375,10.1016/j.biteb.2019.100375,2020,True,False,False,324
LODO_PRIMARIO,"Comparative study on hydrothermal treatment as pre- and post-treatment of anaerobic digestion of primary sludge: Focus on energy balance, resources transformation and sludge dewaterability",https://doi.org/10.1016/j.apenergy.2019.01.206,10.1016/j.apenergy.2019.01.206,2019,True,False,False,325
LODO_PRIMARIO,Enhancing Methane Yield in Anaerobic Co-Digestion of Primary Sewage Sludge: A Comprehensive Review,https://doi.org/10.3390/waste2010002,10.3390/waste2010002,2024,True,False,False,326
LODO_PRIMARIO,Anaerobic Digestion for Biogas Production from Municipal Sewage Sludge,https://doi.org/10.3390/w13243532,10.3390/w13243532,2021,True,False,False,327
LODO_PRIMARIO,Enhanced anaerobic digestion of primary sludge with additives: Performance and mechanisms,https://doi.org/10.1016/j.biortech.2020.124403,10.1016/j.biortech.2020.124403,2020,True,False,False,328
LODO_PRIMARIO,Optimization of thermal hydrolysis process for enhancing anaerobic digestion of sewage sludge,https://doi.org/10.1016/j.biortech.2020.124253,10.1016/j.biortech.2020.124253,2020,True,False,False,329
LODO_PRIMARIO,Impact of primary treatment methods on sludge characteristics and digestibility,https://doi.org/10.1016/j.watres.2023.119769,10.1016/j.watres.2023.119769,2023,True,False,False,257
LODO_PRIMARIO,Improving Bioenergy Recovery from Anaerobic Digestion of Sewage Sludge,https://onlinelibrary.wiley.com/doi/10.1002/9783527825394.ch11,,2024,False,False,False,258
LODO_PRIMARIO,Effect of mixed primary and secondary sludge for two-stage AD,https://doi.org/10.1016/j.biortech.2021.126186,10.1016/j.biortech.2021.126186,2022,True,False,False,260
LODO_PRIMARIO,Synergistic effect from anaerobic co-digestion of sewage sludge,https://www.academia.edu/129030490/,,2023,True,False,False,261
LODO_PRIMARIO,Anaerobic co-digestion of PS and fruit/vegetable fraction,https://doi.org/10.1016/j.renene.2005.10.002,10.1016/j.renene.2005.10.002,2006,True,False,False,262
LODO_PRIMARIO,Anaerobic co-digestion pretreated by THP and food waste,https://doi.org/10.1080/09593330.2022.2118083,10.1080/09593330.2022.2118083,2024,True,False,False,263
LODO_PRIMARIO,Produção de biogás: manipueira + lodo primário,https://repositorio.ufpe.br/handle/123456789/14974,,2015,True,False,False,264
LODO_PRIMARIO,Feasibility of co-digestion PS and WAS mixtures,https://pubmed.ncbi.nlm.nih.gov/40952402/,,2025,True,False,False,265
LODO_PRIMARIO,Tratamento anaeróbio resíduos orgânicos baixa concentração sólidos,https://www.scielo.br/j/esa/a/nfjwG3JLpPKnLDf6RY3cLZz/,,2004,False,False,False,266
LODO_PRIMARIO,Viabilidade econômica tratamento esgoto + biogás,https://ojs.observatoriolatinoamericano.com/ojs/index.php/olel/article/download/5960/3815/13951,,2025,False,False,False,267
LODO_PRIMARIO,Biometano em São Paulo: Potencial e Medidas,https://abiogas.org.br/wp-content/uploads/2025/06/O-Biometano-em-Sao-Paulo_Potencial.pdf,,2025,False,False,False,268
LODO_PRIMARIO|LODO_SECUNDARIO,Biochemical Methane Potential (BMP) Assay Method for Anaerobic Digestion Research,https://doi.org/10.3390/w11050921,10.3390/w11050921,2019,True,False,True,319;338
LODO_PRIMARIO|LODO_SECUNDARIO,Sustainable biogas production in municipal wastewater treatment plants,https://task37.ieabioenergy.com/,,2015,False,False,False,330;342
LODO_SECUNDARIO,Impact of low-thermal pretreatment on physico-chemical properties of saline waste activated sludge,https://doi.org/10.1016/j.biortech.2019.122423,10.1016/j.biortech.2019.122423,2020,True,False,False,331
LODO_SECUNDARIO,Effect of temperature on biogas yield increase and formation of refractory COD during thermal hydrolysis of waste activated sludge,https://doi.org/10.1016/j.watres.2019.115383,10.1016/j.watres.2019.115383,2020,True,False,False,332
LODO_SECUNDARIO,Biochemical Methane Potential Tests to Evaluate AD Enhancement by Thermal Hydrolysis Pretreatment: Mesophilic vs Thermophilic Conditions,https://doi.org/10.1007/s12155-019-10016-2,10.1007/s12155-019-10016-2,2019,True,False,False,333
LODO_SECUNDARIO,Thermal hydrolysis of sewage sludge: Improvement in biogas generation and dewaterability,https://doi.org/10.1177/0734242X231193234,10.1177/0734242X231193234,2024,True,False,False,334
LODO_SECUNDARIO,Efficiency of integrated electrooxidation and anaerobic digestion of waste activated sludge,https://doi.org/10.1186/s13068-021-01948-6,10.1186/s13068-021-01948-6,2021,True,False,False,335
LODO_SECUNDARIO,Improvement of anaerobic digestion of mixed sludge using free nitrous acid and Fenton pre-treatment,https://doi.org/10.1186/s13068-018-1233-6,10.1186/s13068-018-1233-6,2018,True,False,False,336
LODO_SECUNDARIO,Exploring the roles of and interactions among microbes in dry co-digestion of food waste and pig manure using high-throughput 16S rRNA gene amplicon sequencing,https://doi.org/10.1186/s13068-018-1344-0,10.1186/s13068-018-1344-0,2019,True,False,False,337
LODO_SECUNDARIO,Solubilization of waste activated sludge by alkaline pretreatment and biochemical methane potential (BMP) tests for anaerobic co-digestion of municipal organic waste,https://doi.org/10.2166/wst.2003.0471,10.2166/wst.2003.0471,2003,True,False,False,339
LODO_SECUNDARIO,Zero Valent Iron Significantly Enhances Methane Production from Waste Activated Sludge by Improving Biochemical Methane Potential Rather Than Hydrolysis Rate,https://doi.org/10.1038/srep19713,10.1038/srep19713,2016,True,False,False,340
LODO_SECUNDARIO,Pretreatment methods to improve sludge anaerobic degradability: A review,https://doi.org/10.1016/j.jhazmat.2010.06.129,10.1016/j.jhazmat.2010.06.129,2010,True,False,False,341
LODO_SECUNDARIO,Principles and potential of the anaerobic digestion of waste-activated sludge,https://doi.org/10.1016/j.pecs.2008.06.002,10.1016/j.pecs.2008.06.002,2008,True,False,False,343
LODO_SECUNDARIO,Avaliação do processo de digestão anaeróbia da ETE Arrudas-MG,,,2009,True,True,False,344
LODO_SECUNDARIO,Co-digestão anaeróbia de resíduos de hortifrutigranjeiros e lodo ativado de estação de tratamento de efluentes,http://www.repositorio.jesuita.org.br/handle/UNISINOS/,,2019,False,False,False,345
LODO_SECUNDARIO,Enhanced WAS digestion using submerged anaerobic dynamic membrane bioreactor,https://doi.org/10.1038/srep20111,10.1038/srep20111,2016,True,False,False,269
LODO_SECUNDARIO,AD of sewage sludge for biogas & biohydrogen: State-of-art,https://doi.org/10.1016/j.fuel.2022.123745,10.1016/j.fuel.2022.123745,2022,True,False,False,270
LODO_SECUNDARIO,Thermal hydrolysis: Improvement biogas & GWP prediction,https://doi.org/10.1177/0734242X231171044,10.1177/0734242X231171044,2024,True,False,False,271
LODO_SECUNDARIO,Inhibitory impact of ammonia on THP sludge fed AD,https://doi.org/10.1002/wer.1509,10.1002/wer.1509,2024,True,False,False,272
LODO_SECUNDARIO,Synergistic effect WAS and food waste mesophilic co-digestion,https://doi.org/10.1016/j.fuel.2019.115974,10.1016/j.fuel.2019.115974,2019,True,False,False,273
LODO_SECUNDARIO,Anaerobic Co-Digestion with Food Waste,https://pmc.ncbi.nlm.nih.gov/articles/PMC9631406/,10.3390/ijerph19179631,2022,True,False,False,274
LODO_SECUNDARIO,Bioenergy OFMSW and sewage sludge mesophilic co-digestion,https://doi.org/10.1016/j.renene.2021.10.066,10.1016/j.renene.2021.10.066,2022,True,False,False,275
LODO_SECUNDARIO,Characterization and reutilization of lipids in sludges,https://pmc.ncbi.nlm.nih.gov/articles/PMC7400647/,10.3390/su12083298,2020,True,False,False,276
LODO_SECUNDARIO,Kinetics of anaerobic treatment: A critical review,https://doi.org/10.1080/10643389109388405,10.1080/10643389109388405,1991,True,False,False,277
LODO_SECUNDARIO,Aplicação digestão anaeróbia redução volume lodo,https://repositorio.ufsc.br/bitstream/handle/123456789/124550/272.pdf,,2015,True,False,False,278
LODO_SECUNDARIO,SABESP biometano principais estações esgoto,https://www.abrema.org.br/2024/04/29/sabesp-vai-gerar-biometano/,,2024,False,False,False,279
LODO_SECUNDARIO,Mesophilic AD of WAS: Influence of feed and operating conditions,https://www.dbt.univr.it/documenti/ArticoloRivista/allegato/allegato998719.pdf,,2005,True,False,False,280
MUCILAGEM_CAFE,"Caracterização físico-química, bioquímica e energética da água residuária do café processado por via úmida",https://seer.ufu.br/index.php/biosciencejournal/article/download/7129/5123/31134,,,False,False,False,14
MUCILAGEM_CAFE,Valorização dos resíduos de café para obtenção do biogás,https://repositorio.unifal-mg.edu.br/items/c5677cc0-1edd-4e6e-90bd-d0cc1679b39e,,2021,True,False,False,285
MUCILAGEM_CAFE,Anaerobic digestion of wastewater from coffee processing,https://seer.ufu.br/index.php/biosciencejournal/article/download/13973/12498/0,,2017,True,False,False,286
MUCILAGEM_CAFE,Anaerobic Co-Digestion of Coffee By-Products for Circular Bioeconomy,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=5071764,,2024,True,False,False,296
MUCILAGEM_CAFE,Waste-to-energy: Biogas potential from coffee processing wastewater,https://www.sciencedirect.com/science/article/abs/pii/S0360544223009982,,2023,False,False,False,297
MUCILAGEM_CAFE,Coffee Effluent Treatment and Biogas Recovery Systems,https://www.kenyacoffeeschool.com/,,2025,False,False,False,298
MUCILAGEM_CAFE,Anaerobic co-digestion of coffee wastewater with dairy whey,https://link.springer.com/journal/12155,,2021,True,False,False,299
MUCILAGEM_CAFE,Life Cycle Assessment and Carbon Footprint of Coffee Waste Valorization in Brazil,https://papers.ssrn.com/sol3/,,2023,False,False,False,300
PALHA,Potencial Bioquímico de Metano do Bagaço e Palha de Cana-de-Açúcar em Digestão Anaeróbia,https://dspace.unila.edu.br/bitstreams/19380b44-82c1-469f-9083-bf3db9abb590/download,,2023,True,False,False,105
PALHA,Rice straw and sugarcane bagasse as supporting co-substrates for anaerobic digestion of food waste,https://www.sciencedirect.com/science/article/pii/S2590174525001813,10.1016/j.ref.2024.100581,2024,True,False,False,106
PALHA,Anaerobic mono-digestion of sugarcane trash and bagasse with and without pretreatment,https://doi.org/10.1016/j.wasman.2021.05.034,10.1016/j.wasman.2021.05.034,2021,True,False,False,142
PALHA,"A systematic evaluation of biomethane production from sugarcane trash pretreated by liquid hot water, dilute acid and alkali solutions",https://doi.org/10.1016/j.biortech.2020.124453,10.1016/j.biortech.2020.124453,2021,True,False,False,143
PALHA,Systematic evaluation of trash vs bagasse with alkaline pretreatment,https://www.sciencedirect.com/science/article/pii/S0960852420314115,,2021,True,False,False,144
PALHA,Sugarcane Straw Hemicellulose Extraction by Hydrothermal Processing,https://pmc.ncbi.nlm.nih.gov/articles/PMC11945048/,,2025,False,False,False,146
PALHA,Evaluation of the methane potential of different agricultural residues,https://doi.org/10.1016/j.renene.2019.04.008,10.1016/j.renene.2019.04.008,2019,True,False,False,147
PALHA,Physicochemical and thermal characteristics of sugarcane straw and bagasse,http://mtc-m21c.sid.inpe.br/col/sid.inpe.br/mtc-m21c/2018/09.06.16.48/doc/canettiere_physicochemical.pdf,,2018,False,False,False,148
PALHA,Investigation on the Changes of Main Compositions and Biogas Production from Rice Straw,https://doi.org/10.1021/ef8007486,10.1021/ef8007486,2009,True,False,False,149
PALHA,BioValue: Sugarcane Straw and Bagasse Assessment,https://lnbr.cnpem.br/biovalue/biomasses/sugarcane-straw-bagasse/,,2020,False,False,False,150
PALHA,Advancements of agriculture 4.0 in mechanized sugarcane harvesting: a review,https://www.scielo.br/j/cr/a/dpjnMyWPrn5nh3BX9ZKxvTC/,,2024,False,False,False,151
PALHA,Sugarcane Straw Processing and Burning,https://lnbr.cnpem.br/wp-content/uploads/2020/07/1.Straw-Processing-and-Burning.pdf,,2020,False,False,False,152
PALHA,Guidelines for Sugarcane Straw Removal in Brazil,https://lnbr.cnpem.br/wp-content/uploads/2020/07/3Guidelines-Straw-Removal.pdf,,2020,False,False,False,153
PALHA,Agronomic and environmental implications of sugarcane straw removal: a major review,https://doi.org/10.1111/gcbb.12410,10.1111/gcbb.12410,2017,True,False,False,154
PALHA,Treatment of Cattle Manure by Anaerobic Co-Digestion with Food Waste and Pig Manure,https://pmc.ncbi.nlm.nih.gov/articles/PMC7370025/,,2020,True,False,False,156
PALHA,Anaerobic Co-digestion of Rice Straw and Pig Manure: Kinetic Modeling,https://doi.org/10.3389/fbioe.2020.579405,10.3389/fbioe.2020.579405,2021,True,False,False,157
PALHA,Anaerobic hydrolysis during digestion of complex substrates,https://edepot.wur.nl/198997,,2008,False,False,False,158
PALHA,Biomass Recalcitrance and Its Impacts on Anaerobic Digestion,https://pmc.ncbi.nlm.nih.gov/articles/PMC6694284/,,2019,False,False,False,159
PALHA,Comprehensive assessment of sugarcane straw: implications for biomass and bioenergy production,https://doi.org/10.1002/bbb.1760,10.1002/bbb.1760,2020,True,False,False,160
PALHA,Mesophilic and Thermophilic Anaerobic Digestion of Wheat Straw in CSTR,https://pmc.ncbi.nlm.nih.gov/articles/PMC8772805/,,2022,True,False,False,161
PALHA,Anaerobic treatment of sugarcane bagasse: An opportunity for rural biogas generation,https://doi.org/10.1016/j.scp.2023.100856,10.1016/j.scp.2023.100856,2023,True,False,False,162
PALHA,Kinetics simulations for thermophilic biogas production using Modified Gompertz model,https://ijsra.net/sites/default/files/IJSRA-2023-0661.pdf,,2023,True,False,False,163
PALHA,A Detailed Database of the Chemical Properties and Methane Potential of Agricultural Residues,https://pdfs.semanticscholar.org/7db4/f1330e4ad1a5fe147448c28a98dede996d8d.pdf,,2023,False,False,False,164
PALHA,Rice straw and sugarcane bagasse degradation mimicking lignocellulose decay in nature,https://www.scienceasia.org/2012.38.n4/scias38_364.pdf,,2012,False,False,False,165
PALHA,Anaerobic Co-Digestion of Cow Manure and Sugarcane Bagasse for Biogas Production,https://journals.ekb.eg/article_250334.html,10.21608/ejchem.2022.250334,2022,True,False,False,166
PALHA,Dynamic model of anaerobic digestion of lignocellulosic biomass,https://doi.org/10.1016/j.biortech.2013.08.064,10.1016/j.biortech.2013.08.064,,True,False,False,11
PALHA,Biochar de Palha de Cana-de-Açúcar: Caracterização e Aplicação,http://static.sites.sbq.org.br/rvq.sbq.org.br/pdf/PirsNoPrelo.pdf,,2018,False,False,False,73
PALHA,Potencial de Biogás e Biometano da Palha de Cana-de-açúcar,https://ojs.revistadelos.com/ojs/index.php/delos/article/download/7710/4131,,2025,False,False,False,74
PALHA,Estudo da co-digestão anaeróbia de biomassa vegetal e dejeto bovino,https://ainfo.cnptia.embrapa.br/digital/bitstream/doc/1168831/1/,,2024,True,False,False,75
PALHA,Optimization of semi-continuous anaerobic digestion of sugarcane straw co-digested with filter cake: effects of macronutrients supplementation on conversion kinetics,https://doi.org/10.1016/j.biortech.2017.08.084,10.1016/j.biortech.2017.08.084,2017,True,False,False,244
PALHA|TORTA_FILTRO,Pre-treatment of filter cake for anaerobic digestion in sugarcane biorefineries: Assessment of batch versus semi-continuous experiments,https://www.sciencedirect.com/science/article/pii/S0960148119307451,10.1016/j.renene.2019.05.029,2019,True,False,True,102;107
PALHA|TORTA_FILTRO,Anaerobic Codigestion of Sugarcane Press Mud with Food Waste,https://doi.org/10.1155/2018/9351848,10.1155/2018/9351848,2018,True,False,True,155;191
PALHA|VINHACA,Biochemical Methane Potential (BMP) from sugarcane trash and filter cake co-digestion with vinasse,https://www.biorxiv.org/content/10.1101/2021.02.19.432018v1,10.1101/2021.02.19.432018,2021,True,False,True,145;181
PALHA_MILHO,Evaluation and modelling of methane production from corn stover pretreated with various physicochemical techniques,https://doi.org/10.1177/0734242X211038185,10.1177/0734242X211038185,2022,True,False,False,229
PALHA_MILHO,Two-stage thermophilic anaerobic co-digestion of corn stover and cattle manure to enhance biomethane production,https://doi.org/10.1080/10934529.2018.1544802,10.1080/10934529.2018.1544802,2019,True,False,False,230
PALHA_MILHO,"Evaluating Methane Production from Anaerobic Mono- and Co-digestion of Kitchen Waste, Corn Stover, and Chicken Manure",https://doi.org/10.1021/ef400117f,10.1021/ef400117f,2013,True,False,False,231
PALHA_MILHO,Improving Biomethane Production and Mass Bioconversion of Corn Stover Anaerobic Digestion by Adding NaOH Pretreatment and Trace Elements,https://doi.org/10.1016/j.biortech.2015.04.067,10.1016/j.biortech.2015.04.067,2015,True,False,False,232
PALHA_MILHO,Market mapping of the main raw materials for biogas production in Brazil,https://abiogas.org.br/publicacoes,,2025,False,False,False,234
PALHA_SOJA,Avaliação da palhada da soja como matéria prima para a produção de etanol combustível auxiliado por tratamentos químicos,https://www.unirv.edu.br/conteudos/fckfiles/files/AVALIAÇÃO%20DA%20PALHADA%20DA%20SOJA.pdf,,2018,False,False,False,94
PALHA_SOJA,Biogas production from lignocellulosic agricultural crop residues: A review,https://doi.org/10.1002/ep.12782,10.1002/ep.12782,2018,True,False,False,380
PALHA_SOJA,Soybean straw nanocellulose produced by enzymatic or acid treatment,https://doi.org/10.1016/j.carbpol.2016.10.013,10.1016/j.carbpol.2016.10.013,2017,True,False,False,381
PALHA_SOJA,Biohydrogen production from lignocellulosic materials,https://doi.org/10.1016/j.ijhydene.2012.06.107,10.1016/j.ijhydene.2012.06.107,2012,True,False,False,382
POLPA_CAFE,Anaerobic biodegradation of coffee pulp,https://doi.org/10.1016/j.jenvman.2013.06.038,10.1016/j.jenvman.2013.06.038,,True,False,False,5
POLPA_CAFE,Effect of chemical and biological additives on production and composition of methane from coffee pulp silage,https://www.nature.com/articles/s41598-023-39163-w,10.1038/s41598-023-39163-w,2023,True,False,False,65
POLPA_CAFE,Prospecção tecnológica do aproveitamento dos resíduos da cafeicultura,https://pantheon.ufrj.br/bitstream/11422/15468/1/LMAlmeida.pdf,10.1590/S1516-35982009000200022,2021,True,False,False,67
POLPA_CAFE,Optimized conditions for methane production through co-digestion of coffee and beer wastes,https://www.sciencedirect.com/science/article/abs/pii/S2213343723019899,,2023,True,False,False,283
POLPA_CAFE,Towards a circular bioeconomy to produce methane by co-digestion of coffee wastes,https://pubmed.ncbi.nlm.nih.gov/38636915/,,2024,True,False,False,284
POLPA_CAFE,Anaerobic co-digestion of solid waste from coffee benefit,http://scielo.sld.cu/pdf/caz/v49n2/2223-4861-caz-49-02-60.pdf,,2022,True,False,False,292
POLPA_CAFE,Caracterização e pré-tratamento da polpa de café,http://www.sapc.embrapa.br/arquivos/consorcio/spcb_anais/simposio7/330.pdf,,2011,False,False,False,293
POLPA_CAFE,Methane Production from Coffee Pulp by Microorganism of Rumen Fluid,https://www.aidic.it/cet/17/56/245.pdf,,2017,True,False,False,294
POLPA_CAFE,Anaerobic co-digestion of coffee pulp with food waste,https://scholarspace.manoa.hawaii.edu/,,2021,True,False,False,295
POLPA_CAFE|SORO_QUEIJO,Biogas production from coffee pulp juice: One- and two-phase systems,https://www.academia.edu/26385939/Biogas_production_from_coffee_pulp_juice_One_and_two_phase_systems,10.1016/j.renene.2018.04.016,2016,True,False,True,66;86
POLPA_CAFE|VINHACA,Anaerobic digestion of vinasse from sugarcane ethanol production in Brazil: Challenges and perspectives,https://www.sciencedirect.com/science/article/pii/S1364032114008326,10.1590/18069657rbcs20170405,2015,True,False,True,1;12
SABUGO,Maize cob waste pre-treatments to enhance biogas production through co-anaerobic digestion with OFMSW,https://doi.org/10.1016/j.wasman.2017.11.004,10.1016/j.wasman.2017.11.004,2018,True,False,False,222
SABUGO,Corn Cob as a Potential Feedstock for Slow Pyrolysis of Biomass,https://doi.org/10.21315/jps2016.27.2.7,10.21315/jps2016.27.2.7,2016,True,False,False,224
SABUGO,"Optimization of biogas yield from anaerobic co-digestion of corn chaff, cow dung and poultry droppings using central composite design",https://doi.org/10.1016/j.btre.2021.e00677,10.1016/j.btre.2021.e00677,2021,True,False,False,225
SABUGO,Digestion of Corn Cobs and Cow Manure with Microwave Pretreatment,https://doi.org/10.21608/jssae.2019.43174,10.21608/jssae.2019.43174,2019,True,False,False,226
SABUGO,CARACTERIZAÇÃO DO SABUGO DE MILHO E COMPOSIÇÃO DO BIO-ÓLEO PRODUZIDO NO PROCESSO DE PIRÓLISE RÁPIDA,https://proceedings.science/enemp/enemp-2019/trabalhos/caracterizacao-do-sabugo-de-milho-e-composicao-do-bio-oleo-produzido-no-p,,2019,False,False,False,227
SANGUE,Treatment of slaughterhouse blood waste using two-stage anaerobic digesters,https://www.osti.gov/servlets/purl/1613259,10.1016/j.biortech.2018.02.034,2018,True,False,False,22
SANGUE,Biodigestão anaeróbia de resíduos de abatedouros,https://periodicos.uniarp.edu.br/index.php/ignis/article/download/729/513/,,2016,False,False,False,23
SANGUE,Biogas production from poultry slaughterhouse effluent via anaerobic processes,https://repositorio.ufc.br/bitstream/riufc/71189/1/2021_art_nwsmorais.pdf,10.1016/j.envpol.2020.116073,2021,True,False,False,25
SANGUE,Anaerobic Digestion of Blood: A Review,https://www.mdpi.com/1996-1073/14/18/5666,10.3390/en14185666,2021,True,False,False,361
SANGUE,Two-stage AD of slaughterhouse waste,ScienceDirect,10.1016/j.renene.2018.03.076,2018,True,False,False,362
